2025-05-04 00:00:00 INFO  r.s.s.s.impl.RequestServiceImpl - Updated 0 overdue requests
2025-05-04 19:59:50 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:00:00 INFO  r.s.s.s.impl.RequestServiceImpl - Updated 0 overdue requests
2025-05-04 20:15:50 WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.method.annotation.MethodArgumentTypeMismatchException: Method parameter 'id': Failed to convert value of type 'java.lang.String' to required type 'java.lang.Long'; For input string: "details"]
2025-05-04 20:15:50 WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.method.annotation.MethodArgumentTypeMismatchException: Method parameter 'id': Failed to convert value of type 'java.lang.String' to required type 'java.lang.Long'; For input string: "details"]
2025-05-04 20:15:53 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:15:53 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:15:53 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:15:53 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:15:54 WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.method.annotation.MethodArgumentTypeMismatchException: Method parameter 'id': Failed to convert value of type 'java.lang.String' to required type 'java.lang.Long'; For input string: "details"]
2025-05-04 20:15:54 WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.method.annotation.MethodArgumentTypeMismatchException: Method parameter 'id': Failed to convert value of type 'java.lang.String' to required type 'java.lang.Long'; For input string: "details"]
2025-05-04 20:16:35 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:16:35 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:16:35 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:16:35 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:16:45 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:16:45 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:16:45 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:16:46 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:16:49 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:16:49 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:16:49 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:16:49 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:17:19 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:17:19 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:17:19 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:17:19 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:17:20 INFO  r.s.s.aspects.LoggingAspect - << getBooksByLibraryId() - result: [Book(id=1, title=дфд335е32, author=агра, year=1930)]
2025-05-04 20:17:20 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:17:21 INFO  r.s.s.aspects.LoggingAspect - << getBooksByLibraryId() - result: [Book(id=2, title=Книга 4, author=Автор ddsd, year=1994), Book(id=3, title=Книга 7, author=Авторsd dd, year=2003)]
2025-05-04 20:17:21 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:17:22 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:17:22 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:17:22 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:17:22 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:21:42 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:21:42 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:21:42 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:21:42 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:21:43 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:21:43 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:21:43 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:21:43 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:21:44 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:21:44 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:21:44 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:21:44 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:21:45 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:21:45 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:21:45 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:21:45 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:21:45 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:21:45 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:21:45 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:21:45 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:21:46 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:21:46 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:21:46 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:21:46 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:21:47 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:21:47 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:21:47 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:21:47 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:21:49 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:21:49 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:21:49 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:21:49 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:22:28 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:22:28 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:22:28 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:22:28 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:22:29 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:22:29 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:22:29 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:22:29 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:22:30 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:22:30 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:22:30 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:22:30 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:22:34 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:22:34 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:22:34 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:22:34 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:22:34 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:22:34 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:22:34 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:22:34 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:22:35 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:22:35 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:22:35 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:22:35 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:22:38 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:22:38 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:22:38 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:22:38 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
2025-05-04 20:22:39 INFO  r.s.s.aspects.LoggingAspect - << findAllLibraries() - result: [Library(id=1, name=kzkz333, address=Улица Евва д4ом Макеева 99), Library(id=2, name=Крокадабла, address=Улица Евва д4ом Макеева 09), Library(id=3, name=Дфдфддыдв, address=Улица 9 кракена), Library(id=4, name=Дфдфддыдв2, address=Улица 9 кракена2), Library(id=5, name=Дфдфддыдв22, address=Улица 9 кракена22), Library(id=6, name=Дфдфддыдв222, address=Улица 9 кракена222)]
2025-05-04 20:22:39 INFO  r.s.s.aspects.LoggingAspect - << incrementVisitCount() - result: null
